Store_Dept_Date,Weekly_Sales
32_81_2012-11-02,16658.8376
32_82_2012-11-02,17755.4074
32_83_2012-11-02,3349.8194
32_85_2012-11-02,1876.1367
32_87_2012-11-02,8362.7241
32_90_2012-11-02,65395.2421
32_91_2012-11-02,46727.5316
32_92_2012-11-02,99281.9821
32_93_2012-11-02,32789.2333
32_94_2012-11-02,48178.6517
32_95_2012-11-02,82624.5363
32_96_2012-11-02,6781.1618
32_97_2012-11-02,16398.3876
32_98_2012-11-02,8013.9748
32_99_2012-11-02,126.2178
32_1_2012-11-09,22592.5348
32_2_2012-11-09,51110.8731
32_3_2012-11-09,11604.1724
32_4_2012-11-09,29827.8442
32_5_2012-11-09,26434.416
32_6_2012-11-09,2807.2121
32_7_2012-11-09,24122.6725
32_8_2012-11-09,24986.6327
32_9_2012-11-09,16816.5751
32_10_2012-11-09,27964.6375
32_11_2012-11-09,16927.3047
32_12_2012-11-09,3016.0892
32_13_2012-11-09,30555.6871
32_14_2012-11-09,16505.2897
32_16_2012-11-09,3987.3353
32_17_2012-11-09,12239.1965
32_18_2012-11-09,11831.0906
32_19_2012-11-09,1778.2291
32_20_2012-11-09,4769.8986
32_21_2012-11-09,5076.0039
32_22_2012-11-09,9668.9212
32_23_2012-11-09,21612.1085
32_24_2012-11-09,5622.6772
32_25_2012-11-09,8998.2516
32_26_2012-11-09,8509.1516
32_27_2012-11-09,1745.4575
32_28_2012-11-09,947.6384
32_29_2012-11-09,3620.5056
32_30_2012-11-09,2021.0161
32_31_2012-11-09,2644.5757
32_32_2012-11-09,5277.339
32_33_2012-11-09,4313.3531
32_34_2012-11-09,11504.9616
32_35_2012-11-09,1977.728
32_36_2012-11-09,1114.7013
32_37_2012-11-09,3245.2389
32_38_2012-11-09,66220.0304
32_40_2012-11-09,58476.9705
32_41_2012-11-09,4093.0776
32_42_2012-11-09,6516.3215
32_44_2012-11-09,4632.2222
32_45_2012-11-09,21.9157
32_46_2012-11-09,25113.6459
32_49_2012-11-09,4350.1852
32_52_2012-11-09,2540.4246
32_54_2012-11-09,35.9814
32_55_2012-11-09,16787.8788
32_56_2012-11-09,751.9437
32_58_2012-11-09,1545.63
32_59_2012-11-09,625.055
32_60_2012-11-09,673.2923
32_67_2012-11-09,7856.8668
32_71_2012-11-09,4840.2715
32_72_2012-11-09,47205.623
32_74_2012-11-09,12895.2948
32_79_2012-11-09,15529.7492
32_80_2012-11-09,17774.8914
32_81_2012-11-09,16566.5401
32_82_2012-11-09,18477.6625
32_83_2012-11-09,3466.6427
32_85_2012-11-09,1920.7653
32_87_2012-11-09,8012.9533
32_90_2012-11-09,65017.1044
32_91_2012-11-09,48575.4785
32_92_2012-11-09,99764.9141
32_93_2012-11-09,32976.5414
32_94_2012-11-09,47539.0177
32_95_2012-11-09,82757.2803
32_96_2012-11-09,6864.6747
32_97_2012-11-09,17112.6374
32_98_2012-11-09,8116.3514
32_99_2012-11-09,207.224
32_1_2012-11-16,19489.2132
32_2_2012-11-16,50686.6252
32_3_2012-11-16,12105.9825
32_4_2012-11-16,29885.1887
32_5_2012-11-16,27640.3759
32_6_2012-11-16,3434.5866
32_7_2012-11-16,33249.8562
32_8_2012-11-16,25231.6032
32_9_2012-11-16,15817.1332
32_10_2012-11-16,25109.8126
32_11_2012-11-16,17725.3345
32_12_2012-11-16,2759.4159
32_13_2012-11-16,30207.7175
32_14_2012-11-16,20785.0181
32_16_2012-11-16,3437.3555
32_17_2012-11-16,13656.5561
32_18_2012-11-16,12837.0903
32_19_2012-11-16,1621.9944
32_20_2012-11-16,4490.1524
32_21_2012-11-16,4804.9453
32_22_2012-11-16,11452.7369
32_23_2012-11-16,20171.3378
32_24_2012-11-16,5966.3973
32_25_2012-11-16,8813.7937
32_26_2012-11-16,8324.6176
32_27_2012-11-16,1770.5787
32_28_2012-11-16,949.1894
32_29_2012-11-16,3711.9987
32_30_2012-11-16,1742.54
32_31_2012-11-16,2745.5768
32_32_2012-11-16,4630.5695
32_33_2012-11-16,6021.0879
32_34_2012-11-16,10864.2291
32_35_2012-11-16,2105.2621
32_36_2012-11-16,1203.357
32_37_2012-11-16,3360.6435
32_38_2012-11-16,67661.1491
32_40_2012-11-16,60443.7722
32_41_2012-11-16,3993.0822
32_42_2012-11-16,6596.3926
32_44_2012-11-16,5132.9989
32_46_2012-11-16,24985.8134
32_49_2012-11-16,4970.452
32_52_2012-11-16,2723.6271
32_54_2012-11-16,35.9463
32_55_2012-11-16,24537.0894
32_56_2012-11-16,884.0686
32_58_2012-11-16,1869.3197
32_59_2012-11-16,669.559
32_60_2012-11-16,655.976
32_67_2012-11-16,8225.4718
32_71_2012-11-16,5110.8911
32_72_2012-11-16,49033.3922
32_74_2012-11-16,13425.9999
32_79_2012-11-16,15141.3423
32_80_2012-11-16,16934.0423
32_81_2012-11-16,16564.1003
32_82_2012-11-16,19352.2072
32_83_2012-11-16,3412.5356
32_85_2012-11-16,2165.8128
32_87_2012-11-16,7908.8393
32_90_2012-11-16,67607.9631
32_91_2012-11-16,48612.1859
32_92_2012-11-16,99992.8092
32_93_2012-11-16,32099.6302
32_94_2012-11-16,42527.5592
32_95_2012-11-16,81774.4843
32_96_2012-11-16,2109.805
32_97_2012-11-16,16733.5903
32_98_2012-11-16,8993.6008
32_99_2012-11-16,162.7365
32_1_2012-11-23,23694.8119
32_2_2012-11-23,52245.7701
32_3_2012-11-23,11990.9206
32_4_2012-11-23,33697.0052
32_5_2012-11-23,74870.6066
32_6_2012-11-23,19285.2665
32_7_2012-11-23,80268.0994
32_8_2012-11-23,26626.2807
32_9_2012-11-23,21556.8059
32_10_2012-11-23,26194.3839
32_11_2012-11-23,18375.4966
32_12_2012-11-23,2846.9746
32_13_2012-11-23,30330.0177
32_14_2012-11-23,47298.8817
32_16_2012-11-23,4452.5535
32_17_2012-11-23,17782.7691
32_18_2012-11-23,29449.2191
32_19_2012-11-23,2034.3257
32_20_2012-11-23,6830.0521
32_21_2012-11-23,6565.9074
32_22_2012-11-23,16987.1407
32_23_2012-11-23,23978.7646
32_24_2012-11-23,9635.0685
32_25_2012-11-23,10852.1101
32_26_2012-11-23,10856.9754
32_27_2012-11-23,2555.2618
32_28_2012-11-23,960.7765
32_29_2012-11-23,4613.8666
32_30_2012-11-23,2190.3187
32_31_2012-11-23,2954.6726
32_32_2012-11-23,6241.2724
32_33_2012-11-23,8357.4509
32_34_2012-11-23,12115.5016
32_35_2012-11-23,2048.5789
32_36_2012-11-23,1552.3625
32_37_2012-11-23,3525.7887
32_38_2012-11-23,65110.7231
32_40_2012-11-23,58970.006
32_41_2012-11-23,4113.0946
32_42_2012-11-23,6525.0379
32_44_2012-11-23,7446.0594
32_45_2012-11-23,26.0505
32_46_2012-11-23,26133.6642
32_49_2012-11-23,4967.2182
32_52_2012-11-23,3329.4618
32_54_2012-11-23,49.5134
32_55_2012-11-23,41691.1255
32_56_2012-11-23,1380.8705
32_58_2012-11-23,3775.145
32_59_2012-11-23,981.0362
32_60_2012-11-23,504.3903
32_67_2012-11-23,9651.9914
32_71_2012-11-23,9397.0183
32_72_2012-11-23,91269.2632
32_74_2012-11-23,22563.12
32_79_2012-11-23,15659.6507
32_80_2012-11-23,16997.5374
32_81_2012-11-23,16824.2359
32_82_2012-11-23,23961.2145
32_83_2012-11-23,3501.9651
32_85_2012-11-23,2300.9784
32_87_2012-11-23,9015.2104
32_90_2012-11-23,78446.0223
32_91_2012-11-23,48386.401
32_92_2012-11-23,99535.3433
32_93_2012-11-23,38833.0598
32_94_2012-11-23,49655.5669
32_95_2012-11-23,86289.3622
32_96_2012-11-23,13492.3952
32_97_2012-11-23,17788.1339
32_98_2012-11-23,11620.9523
32_99_2012-11-23,3172.4346
32_1_2012-11-30,41088.5305
32_2_2012-11-30,50958.6921
32_3_2012-11-30,12390.3041
32_4_2012-11-30,31467.2205
32_5_2012-11-30,37307.189
32_6_2012-11-30,6885.2347
32_7_2012-11-30,48740.1366
32_8_2012-11-30,25070.0597
32_9_2012-11-30,20062.7123
32_10_2012-11-30,27279.5568
32_11_2012-11-30,17946.7499
32_12_2012-11-30,2795.8582
32_13_2012-11-30,29254.9247
32_14_2012-11-30,26339.5051
32_16_2012-11-30,4059.2702
32_17_2012-11-30,13599.3174
32_18_2012-11-30,20826.4128
32_19_2012-11-30,2216.6725
32_20_2012-11-30,4444.8794
32_21_2012-11-30,5592.0328
32_22_2012-11-30,13171.5271
32_23_2012-11-30,22892.7239
32_24_2012-11-30,7368.2721
32_25_2012-11-30,7539.0155
32_26_2012-11-30,6030.9656
32_27_2012-11-30,2130.5564
32_28_2012-11-30,962.4044
32_29_2012-11-30,4091.6887
32_30_2012-11-30,1852.3121
32_31_2012-11-30,2860.0853
32_32_2012-11-30,4711.0628
32_33_2012-11-30,6208.3043
32_34_2012-11-30,11591.5664
32_35_2012-11-30,1909.6514
32_36_2012-11-30,1560.544
32_37_2012-11-30,3484.188
32_38_2012-11-30,65192.4812
32_40_2012-11-30,60163.8943
32_41_2012-11-30,4060.0729
32_42_2012-11-30,6455.9073
32_44_2012-11-30,5728.6165
32_45_2012-11-30,24.6388
32_46_2012-11-30,25208.6847
32_49_2012-11-30,5308.9352
32_52_2012-11-30,3008.7312
32_54_2012-11-30,40.1476
32_55_2012-11-30,20219.2814
32_56_2012-11-30,742.2241
32_58_2012-11-30,2538.0998
32_59_2012-11-30,735.5519
32_60_2012-11-30,585.6435
32_67_2012-11-30,9369.8872
32_71_2012-11-30,7191.2832
32_72_2012-11-30,62555.5537
32_74_2012-11-30,14829.9521
32_79_2012-11-30,15347.3839
32_80_2012-11-30,16578.8222
32_81_2012-11-30,16691.9196
32_82_2012-11-30,22661.4727
32_83_2012-11-30,3227.8949
32_85_2012-11-30,2276.5324
32_87_2012-11-30,9537.8502
32_90_2012-11-30,78569.4721
32_91_2012-11-30,46895.4423
32_92_2012-11-30,94249.2177
32_93_2012-11-30,37499.75
32_94_2012-11-30,45235.0294
32_95_2012-11-30,80989.442
32_96_2012-11-30,2356.3288
32_97_2012-11-30,16765.0377
32_98_2012-11-30,9227.7668
32_99_2012-11-30,3375.9352
32_1_2012-12-07,29283.6893
32_2_2012-12-07,51836.8957
32_3_2012-12-07,13078.6286
32_4_2012-12-07,29702.8459
32_5_2012-12-07,33544.4382
32_6_2012-12-07,4042.1013
32_7_2012-12-07,62271.8602
32_8_2012-12-07,27337.9936
32_9_2012-12-07,14798.7574
32_10_2012-12-07,25974.9964
32_11_2012-12-07,18592.802
32_12_2012-12-07,2745.0867
32_13_2012-12-07,29442.82
32_14_2012-12-07,22137.0193
32_16_2012-12-07,2888.076
32_17_2012-12-07,13082.3428
32_18_2012-12-07,49696.4903
32_19_2012-12-07,2163.4715
32_20_2012-12-07,4404.9241
32_21_2012-12-07,4986.3641
32_22_2012-12-07,10085.7083
32_23_2012-12-07,27060.8777
32_24_2012-12-07,7184.0974
32_25_2012-12-07,8918.8545
32_26_2012-12-07,8138.7836
32_27_2012-12-07,2601.3545
32_28_2012-12-07,1007.9763
32_29_2012-12-07,5036.5141
32_30_2012-12-07,1993.4439
32_31_2012-12-07,3719.622
32_32_2012-12-07,7388.4755
32_33_2012-12-07,7449.3735
32_34_2012-12-07,11527.3621
32_35_2012-12-07,2136.0363
32_36_2012-12-07,1841.9428
32_37_2012-12-07,3204.7437
32_38_2012-12-07,67877.2403
32_40_2012-12-07,58779.5082
32_41_2012-12-07,4388.8556
32_42_2012-12-07,6394.4345
32_44_2012-12-07,6411.3867
32_45_2012-12-07,27.1329
32_46_2012-12-07,29500.5067
32_49_2012-12-07,3462.4201
32_52_2012-12-07,2787.8942
32_54_2012-12-07,34.0718
32_55_2012-12-07,14798.8558
32_56_2012-12-07,2669.6301
32_58_2012-12-07,2897.115
32_59_2012-12-07,1613.9831
32_60_2012-12-07,1234.006
32_67_2012-12-07,14548.9755
32_71_2012-12-07,5095.4831
32_72_2012-12-07,51558.9235
32_74_2012-12-07,12713.699
32_79_2012-12-07,15245.8738
32_80_2012-12-07,17381.2258
32_81_2012-12-07,18181.562
32_82_2012-12-07,27060.7653
32_83_2012-12-07,3487.4717
32_85_2012-12-07,3928.6224
32_87_2012-12-07,7653.9158
32_90_2012-12-07,72206.8204
32_91_2012-12-07,48985.735
32_92_2012-12-07,99879.3065
32_93_2012-12-07,32073.1768
32_94_2012-12-07,45259.1758
32_95_2012-12-07,85477.9012
32_96_2012-12-07,9319.0615
32_97_2012-12-07,17492.1002
32_98_2012-12-07,8899.5588
32_99_2012-12-07,885.7063
32_1_2012-12-14,40243.4807
32_2_2012-12-14,53725.161
32_3_2012-12-14,16778.3045
32_4_2012-12-14,29908.4031
32_5_2012-12-14,47930.7363
32_6_2012-12-14,7635.4338
32_7_2012-12-14,84957.5839
32_8_2012-12-14,30060.2204
32_9_2012-12-14,16529.9817
32_10_2012-12-14,25819.7367
32_11_2012-12-14,19298.3557
32_12_2012-12-14,2715.6765
32_13_2012-12-14,29382.5364
32_14_2012-12-14,28683.2844
32_16_2012-12-14,3002.1752
32_17_2012-12-14,16278.5784
32_18_2012-12-14,42798.0289
32_19_2012-12-14,1938.5651
32_20_2012-12-14,4164.6018
32_21_2012-12-14,5841.0718
32_22_2012-12-14,12786.2623
32_23_2012-12-14,28109.6679
32_24_2012-12-14,8780.5623
32_25_2012-12-14,10093.5982
32_26_2012-12-14,9159.7224
32_27_2012-12-14,2998.8965
32_28_2012-12-14,1027.1135
32_29_2012-12-14,5807.2047
32_30_2012-12-14,1812.3295
32_31_2012-12-14,4120.9371
32_32_2012-12-14,9536.3295
32_33_2012-12-14,8863.1607
32_34_2012-12-14,11833.7606
32_35_2012-12-14,2176.1596
32_36_2012-12-14,1909.6958
32_37_2012-12-14,3201.5974
32_38_2012-12-14,68151.0391
32_40_2012-12-14,59236.3168
32_41_2012-12-14,5336.6952
32_42_2012-12-14,6421.768
32_44_2012-12-14,8159.1818
32_45_2012-12-14,32.2559
32_46_2012-12-14,31652.1222
32_49_2012-12-14,4511.549
32_52_2012-12-14,3283.0469
32_54_2012-12-14,31.8789
32_55_2012-12-14,26498.7806
32_56_2012-12-14,1891.4295
32_58_2012-12-14,2688.135
32_59_2012-12-14,2275.0428
32_60_2012-12-14,1299.58
32_67_2012-12-14,17969.8805
32_71_2012-12-14,5615.8199
32_72_2012-12-14,62011.9064
32_74_2012-12-14,13598.6739
32_79_2012-12-14,15765.7978
32_80_2012-12-14,18391.1637
32_81_2012-12-14,17397.9507
32_82_2012-12-14,39596.3566
32_83_2012-12-14,4804.0695
32_85_2012-12-14,6581.816
32_87_2012-12-14,7718.1776
32_90_2012-12-14,70726.0179
32_91_2012-12-14,48816.0452
32_92_2012-12-14,99950.6919
32_93_2012-12-14,32607.7905
32_94_2012-12-14,45295.2311
32_95_2012-12-14,84430.0532
32_96_2012-12-14,2141.0125
32_97_2012-12-14,17893.9425
32_98_2012-12-14,10144.9289
32_99_2012-12-14,1139.1563
32_1_2012-12-21,46521.3782
32_2_2012-12-21,54610.7345
32_3_2012-12-21,17844.0039
32_4_2012-12-21,31365.169
32_5_2012-12-21,61226.3349
32_6_2012-12-21,10081.595
32_7_2012-12-21,91255.1871
32_8_2012-12-21,33235.3326
32_9_2012-12-21,18769.2253
32_10_2012-12-21,24842.1378
32_11_2012-12-21,19633.4106
32_12_2012-12-21,2753.3738
32_13_2012-12-21,30067.8096
32_14_2012-12-21,30840.4637
32_16_2012-12-21,3045.0292
32_17_2012-12-21,18289.6352
32_18_2012-12-21,40340.9909
32_19_2012-12-21,1971.76
32_20_2012-12-21,4683.0701
32_21_2012-12-21,6805.3797
32_22_2012-12-21,14012.2529
32_23_2012-12-21,41684.0686
32_24_2012-12-21,9042.4938
32_25_2012-12-21,9317.2332
32_26_2012-12-21,8992.646
32_27_2012-12-21,4398.6765
32_28_2012-12-21,1041.4854
32_29_2012-12-21,8557.7861
32_30_2012-12-21,1852.6606
32_31_2012-12-21,5423.5683
32_32_2012-12-21,21149.7877
32_33_2012-12-21,11541.022
32_34_2012-12-21,11726.7726
32_35_2012-12-21,2305.9399
32_36_2012-12-21,1961.3673
32_37_2012-12-21,3033.8163
32_38_2012-12-21,67560.4145
32_40_2012-12-21,61072.6885
32_41_2012-12-21,4828.1922
32_42_2012-12-21,6545.456
32_44_2012-12-21,8742.1251
32_45_2012-12-21,26.0082
32_46_2012-12-21,39103.4581
32_47_2012-12-21,97.1322
32_49_2012-12-21,4741.744
32_52_2012-12-21,3103.4812
32_54_2012-12-21,37.1586
32_55_2012-12-21,23627.3283
32_56_2012-12-21,1438.1838
32_58_2012-12-21,2518.4048
32_59_2012-12-21,3389.0952
32_60_2012-12-21,1345.516
32_67_2012-12-21,20848.8393
32_71_2012-12-21,5890.4275
32_72_2012-12-21,71865.6007
32_74_2012-12-21,14103.1335
32_79_2012-12-21,15767.861
32_80_2012-12-21,18849.4414
32_81_2012-12-21,18045.1954
32_82_2012-12-21,48909.7955
32_83_2012-12-21,4067.6812
32_85_2012-12-21,6569.1517
32_87_2012-12-21,8069.0455
32_90_2012-12-21,71884.5348
32_91_2012-12-21,49400.6131
32_92_2012-12-21,99579.1885
32_93_2012-12-21,32897.9142
32_94_2012-12-21,44902.8519
32_95_2012-12-21,86049.5902
32_96_2012-12-21,2240.901
32_97_2012-12-21,18263.2778
32_98_2012-12-21,11144.4166
32_99_2012-12-21,937.4008
32_1_2012-12-28,22478.0345
32_2_2012-12-28,54753.754
32_3_2012-12-28,12364.6456
32_4_2012-12-28,31736.3957
32_5_2012-12-28,68985.6724
32_6_2012-12-28,11897.2297
32_7_2012-12-28,44059.4406
32_8_2012-12-28,27611.6399
32_9_2012-12-28,17386.5026
32_10_2012-12-28,31530.243
32_11_2012-12-28,20376.7189
32_12_2012-12-28,2243.6692
32_13_2012-12-28,26893.1285
32_14_2012-12-28,45939.1312
32_16_2012-12-28,3761.0693
32_17_2012-12-28,14495.2744
32_18_2012-12-28,24480.7517
32_19_2012-12-28,2032.2258
32_20_2012-12-28,4693.962
32_21_2012-12-28,6067.6898
32_22_2012-12-28,17265.4918
32_23_2012-12-28,18160.6501
32_24_2012-12-28,9024.3125
32_25_2012-12-28,11689.3835
32_26_2012-12-28,12017.9142
32_27_2012-12-28,1597.3889
32_28_2012-12-28,896.4084
32_29_2012-12-28,5153.7074
32_30_2012-12-28,1830.367
32_31_2012-12-28,2691.877
32_32_2012-12-28,8604.9554
32_33_2012-12-28,3772.347
32_34_2012-12-28,11962.0104
32_35_2012-12-28,1941.2101
32_36_2012-12-28,1886.0408
32_37_2012-12-28,3456.2564
32_38_2012-12-28,62952.2964
32_40_2012-12-28,57108.7883
32_41_2012-12-28,6192.4128
32_42_2012-12-28,6633.1008
32_44_2012-12-28,6612.2283
32_45_2012-12-28,31.46
32_46_2012-12-28,31001.8795
32_49_2012-12-28,5945.9104
32_52_2012-12-28,3239.2752
32_55_2012-12-28,49582.087
32_56_2012-12-28,1142.7812
32_58_2012-12-28,2121.2097
32_59_2012-12-28,2585.5868
32_60_2012-12-28,527.053
32_67_2012-12-28,11291.7122
32_71_2012-12-28,5999.0965
32_72_2012-12-28,87091.2539
32_74_2012-12-28,15936.3862
32_79_2012-12-28,15203.6616
32_80_2012-12-28,15889.8178
32_81_2012-12-28,13965.8484
32_82_2012-12-28,37406.3577
32_83_2012-12-28,3872.2156
32_85_2012-12-28,4588.6986
32_87_2012-12-28,8226.8064
32_90_2012-12-28,74890.4521
32_91_2012-12-28,48385.9273
32_92_2012-12-28,95000.9698
32_93_2012-12-28,31824.4626
32_94_2012-12-28,49329.0661
32_95_2012-12-28,86181.6231
32_96_2012-12-28,3468.981
32_97_2012-12-28,17048.5767
32_98_2012-12-28,11596.9671
32_99_2012-12-28,915.3267
32_1_2013-01-04,15664.6622
32_2_2013-01-04,46685.5777
32_3_2013-01-04,14572.3606
32_4_2013-01-04,28584.2861
32_5_2013-01-04,16753.8584
32_6_2013-01-04,2863.4202
32_7_2013-01-04,13502.1073
32_8_2013-01-04,23777.5198
32_9_2013-01-04,10762.9645
32_10_2013-01-04,27329.6383
32_11_2013-01-04,17958.3165
32_12_2013-01-04,2340.2095
32_13_2013-01-04,29966.7588
32_14_2013-01-04,13863.7337
32_16_2013-01-04,3074.7389
32_17_2013-01-04,10948.8745
32_18_2013-01-04,6844.6239
32_19_2013-01-04,1511.742
32_20_2013-01-04,3715.237
32_21_2013-01-04,4290.8406
32_22_2013-01-04,7533.6015
32_23_2013-01-04,15039.9192
32_24_2013-01-04,3228.8109
32_25_2013-01-04,5836.5611
32_26_2013-01-04,3948.825
32_27_2013-01-04,1374.481
32_28_2013-01-04,742.3004
32_29_2013-01-04,2871.5604
32_30_2013-01-04,1696.574
32_31_2013-01-04,1662.3952
32_32_2013-01-04,3578.0842
32_33_2013-01-04,3133.2665
32_34_2013-01-04,7837.0035
32_35_2013-01-04,1298.7828
32_36_2013-01-04,999.7754
32_37_2013-01-04,2781.576
32_38_2013-01-04,65405.855
32_40_2013-01-04,62760.8211
32_41_2013-01-04,2760.8684
32_42_2013-01-04,5558.4932
32_44_2013-01-04,3558.2358
32_46_2013-01-04,22764.6807
32_49_2013-01-04,4231.727
32_52_2013-01-04,2110.8764
32_54_2013-01-04,25.8608
32_55_2013-01-04,8037.6843
32_56_2013-01-04,438.4001
32_58_2013-01-04,1894.0712
32_59_2013-01-04,455.0913
32_60_2013-01-04,815.934
32_67_2013-01-04,8401.209
32_71_2013-01-04,4763.6055
32_72_2013-01-04,35842.754
32_74_2013-01-04,16833.2198
32_79_2013-01-04,14573.9665
32_80_2013-01-04,17007.0562
32_81_2013-01-04,17708.7876
32_82_2013-01-04,16216.9103
32_83_2013-01-04,4448.0287
32_85_2013-01-04,2121.8135
32_87_2013-01-04,6805.5773
32_90_2013-01-04,65534.5625
32_91_2013-01-04,51199.2262
32_92_2013-01-04,99883.6411
32_93_2013-01-04,32156.6461
32_94_2013-01-04,47295.3732
32_95_2013-01-04,82121.4669
32_96_2013-01-04,1842.9137
32_97_2013-01-04,17145.7254
32_98_2013-01-04,6911.5775
32_1_2013-01-11,15620.3824
32_2_2013-01-11,48415.2929
32_3_2013-01-11,14948.6954
32_4_2013-01-11,27873.9153
32_5_2013-01-11,16771.0646
32_6_2013-01-11,2861.9729
32_7_2013-01-11,13809.8063
32_8_2013-01-11,24190.3412
32_9_2013-01-11,11084.5351
32_10_2013-01-11,20185.7501
32_11_2013-01-11,15262.5728
32_12_2013-01-11,2489.5178
32_13_2013-01-11,30470.2895
32_14_2013-01-11,13831.566
32_16_2013-01-11,2649.0343
32_17_2013-01-11,10489.6797
32_18_2013-01-11,3420.3841
32_19_2013-01-11,1554.9933
32_20_2013-01-11,3901.1698
32_21_2013-01-11,4307.9463
32_22_2013-01-11,7515.9417
32_23_2013-01-11,14620.141
32_24_2013-01-11,2661.9312
32_25_2013-01-11,5661.886
32_26_2013-01-11,4050.5055
32_27_2013-01-11,1408.5215
32_28_2013-01-11,794.713
32_29_2013-01-11,3126.9319
32_30_2013-01-11,1687.4144
32_31_2013-01-11,1502.073
32_32_2013-01-11,3458.6357
32_33_2013-01-11,2817.9703
32_34_2013-01-11,8221.9564
32_35_2013-01-11,1376.852
32_36_2013-01-11,733.6863
32_37_2013-01-11,2746.4792
32_38_2013-01-11,64672.6689
32_40_2013-01-11,62826.852
32_41_2013-01-11,1691.3097
32_42_2013-01-11,5978.9302
32_44_2013-01-11,3656.7954
32_45_2013-01-11,21.0543
32_46_2013-01-11,23200.8432
32_49_2013-01-11,4936.7823
32_52_2013-01-11,2193.3322
32_54_2013-01-11,24.7588
32_55_2013-01-11,6549.1065
32_56_2013-01-11,437.7212
32_58_2013-01-11,1914.1796
32_59_2013-01-11,762.99
32_60_2013-01-11,732.958
32_67_2013-01-11,7531.8419
32_71_2013-01-11,4863.6241
32_72_2013-01-11,33919.702
32_74_2013-01-11,16887.7464
32_79_2013-01-11,14332.7611
32_80_2013-01-11,16760.9177
32_81_2013-01-11,17368.2698
32_82_2013-01-11,15123.1439
32_83_2013-01-11,4459.5254
32_85_2013-01-11,1688.0754
32_87_2013-01-11,7087.6878
32_90_2013-01-11,63815.6471
32_91_2013-01-11,50593.252
32_92_2013-01-11,99928.7278
32_93_2013-01-11,31035.336
32_94_2013-01-11,46738.4974
32_95_2013-01-11,82785.0508
32_96_2013-01-11,1957.6906
32_97_2013-01-11,16917.2388
32_98_2013-01-11,7044.8169
32_1_2013-01-18,16304.0737
32_2_2013-01-18,46479.7618
32_3_2013-01-18,14417.9364
32_4_2013-01-18,27575.4921
32_5_2013-01-18,16269.14
32_6_2013-01-18,3439.4217
32_7_2013-01-18,13320.4262
32_8_2013-01-18,24271.6606
32_9_2013-01-18,10492.4776
32_10_2013-01-18,28928.7661
32_11_2013-01-18,16200.1132
32_12_2013-01-18,2309.3863
32_13_2013-01-18,29784.2035
32_14_2013-01-18,13580.1325
32_16_2013-01-18,3867.5444
32_17_2013-01-18,10802.7512
32_18_2013-01-18,4278.9321
32_19_2013-01-18,1595.5775
32_20_2013-01-18,3659.0715
32_21_2013-01-18,4441.502
32_22_2013-01-18,7139.0575
32_23_2013-01-18,15536.8063
32_24_2013-01-18,3374.7645
32_25_2013-01-18,6455.9052
32_26_2013-01-18,4168.6424
32_27_2013-01-18,1303.8595
32_28_2013-01-18,743.7567
32_29_2013-01-18,2968.8201
32_30_2013-01-18,1579.7692
32_31_2013-01-18,1569.9575
32_32_2013-01-18,3579.1146
32_33_2013-01-18,3173.2839
32_34_2013-01-18,8348.1241
32_35_2013-01-18,1318.8455
32_36_2013-01-18,866.9113
32_37_2013-01-18,2846.6092
32_38_2013-01-18,66362.8637
32_40_2013-01-18,62160.4103
32_41_2013-01-18,852.9047
32_42_2013-01-18,5338.2954
32_44_2013-01-18,3531.1249
32_45_2013-01-18,28.6431
32_46_2013-01-18,22425.6176
32_49_2013-01-18,4413.6578
32_52_2013-01-18,2021.9865
32_54_2013-01-18,28.022
32_55_2013-01-18,7538.181
32_56_2013-01-18,553.1409
32_58_2013-01-18,1504.2375
32_59_2013-01-18,806.4888
32_60_2013-01-18,700.892
32_67_2013-01-18,6947.66
32_71_2013-01-18,4732.1944
32_72_2013-01-18,35798.3843
32_74_2013-01-18,18267.1426
32_79_2013-01-18,14363.2824
32_80_2013-01-18,16340.4702
32_81_2013-01-18,17376.5935
32_82_2013-01-18,15064.7569
32_83_2013-01-18,3973.8179
32_85_2013-01-18,1542.9282
32_87_2013-01-18,7306.6212
32_90_2013-01-18,62132.3286
32_91_2013-01-18,51029.6062
32_92_2013-01-18,99791.2815
32_93_2013-01-18,31396.1947
32_94_2013-01-18,47480.1323
32_95_2013-01-18,80290.3165
32_96_2013-01-18,1990.7872
32_97_2013-01-18,16804.9
32_98_2013-01-18,6960.817
32_1_2013-01-25,16351.4448
32_2_2013-01-25,47724.5103
32_3_2013-01-25,14109.7357
32_4_2013-01-25,27711.7827
32_5_2013-01-25,16668.4292
32_6_2013-01-25,3297.6125
32_7_2013-01-25,14025.0729
32_8_2013-01-25,25154.9798
32_9_2013-01-25,11666.8079
32_10_2013-01-25,18939.3586
32_11_2013-01-25,13101.5084
32_12_2013-01-25,2602.3415
32_13_2013-01-25,30816.6937
32_14_2013-01-25,13543.9793
32_16_2013-01-25,3767.9458
32_17_2013-01-25,10066.5295
32_18_2013-01-25,1470.4821
32_19_2013-01-25,1550.3565
32_20_2013-01-25,4192.9869
32_21_2013-01-25,4416.4636
32_22_2013-01-25,7430.3041
32_23_2013-01-25,15248.0676
32_24_2013-01-25,2686.4224
32_25_2013-01-25,5831.8169
32_26_2013-01-25,4654.2012
32_27_2013-01-25,1355.5787
32_28_2013-01-25,761.6293
32_29_2013-01-25,3239.0287
32_30_2013-01-25,1711.6536
